"","business_id","stars","category","word"
"2413","qd1QvLRMJMPRQIdhyWmhRg",4,"Seafood, Chinese, Restaurants","pork"
"2414","JftoP9r6TT98v83hfY9RZw",5,"Chinese, Restaurants, Food, Vietnamese","pork"
"2415","8LUKD_9rkJoUIIuT9uiDbA",5,"Restaurants, Asian Fusion, Chinese, Sushi Bars, Thai","pork"
"2416","zOHQdGK6D3S0rvyNsrQi0Q",3,"Seafood, Chinese, Restaurants, Buffets","pork"
"2417","6tY0tn39Mb8FCLYBAXXOUw",5,"Chinese, Restaurants","pork"
"2418","fZfoi-VMMcv9Uc4QYgbOHw",5,"Chinese, Restaurants","pork"
"2419","Ny7Y1Rlhwi5n4LHIpUA21g",4,"Asian Fusion, Chinese, Restaurants","pork"
"2420","3_STYcEwVsieJPo0GWjxLw",5,"Asian Fusion, Chinese, Restaurants","pork"
"2421","baedk40VCeup34ltsDsAHA",5,"Chinese, Restaurants","pork"
"2422","eW6HLU-M3xJOpGyKLrWxUg",4,"Thai, Chinese, Restaurants","pork"
"2423","mtUscPpaEpOpdBWDGXuNcA",2,"Chinese, Restaurants","pork"
"2424","bRy4yyU0XXcOJRX5tGQ_dg",4,"Chinese, Cantonese, Szechuan, Restaurants","pork"
"2425","XBVp2d7UVJRxc70QcjvKIA",5,"Chinese, Restaurants","pork"
"2426","h9O1Q4kEklvYdwVsffTpMA",4,"Thai, Seafood, Chinese, Restaurants","pork"
"2427","fZadRslL_7WwgZfVD6DYnw",4,"Restaurants, Chinese","pork"
"2428","aURWnSm0BrHhp-0DSXFJww",1,"Chinese, Restaurants","pork"
"2429","1qQ5VkxiBUjbGGdpBN-PUQ",2,"Asian Fusion, Chinese, Restaurants","pork"
"2430","fjRVqTl82Sql3GarA_QzIg",2,"Restaurants, Food, Desserts, American (Traditional), Salad, Chinese, Mexican, Sandwiches, Tacos, Korean","pork"
"2431","YAhRuV3oRkwGk3Or9PJ3Ww",2,"Seafood, Food, Chinese, Poke, Restaurants","pork"
"2432","yGdO0huBvnAhyEX7fZO7og",4,"Restaurants, Chinese","pork"
"2433","TTVXY5vOJDqC0_Je8UhK8A",3,"Restaurants, Chinese","pork"
"2434","7U73RqIg6JA0WThxWUV3uA",4,"Restaurants, Sushi Bars, Asian Fusion, Szechuan, Chinese, Nightlife, Bars, American (Traditional)","pork"
"2435","-_DxZ8gKU50sfuZEu4ypKg",3,"Chinese, Vietnamese, Thai, Restaurants","pork"
"2436","DCab_cz7nDDW-IPsnKGb_A",4,"Food, Chinese, Food Delivery Services, Restaurants","pork"
"2437","ImzivIgEc3XHpAYJyMQnxA",5,"Restaurants, Chinese","pork"
"2438","oQg9JbKz7T1Zmm6GW1plrQ",4,"Chinese, Food, Restaurants, Food Delivery Services","pork"
"2439","AR1w3ragHgRvnU71A7aaZA",4,"Restaurants, Chinese, Asian Fusion","pork"
"2440","LbeJgPgKKHw5qH0f02NHEQ",5,"Restaurants, Chinese","pork"
"2441","hwe7f0QthkND-H4Ekg37qw",1,"Restaurants, Chinese, Asian Fusion","pork"
"2442","vEwazCciremwBgkRJgfXtw",4,"Chinese, Restaurants, Japanese, Sushi Bars, Seafood","pork"
"2443","zXJilaBN28oUdX7Owf0fRA",2,"Restaurants, Sushi Bars, Breakfast & Brunch, Chinese, Japanese, Noodles","pork"
"2444","OqiGriMzxocWaIJR9tic_Q",2,"Buffets, Chinese, Seafood, Restaurants","pork"
"2445","GeZiOW34ZL6jC9g-mq9QvA",4,"Restaurants, Chinese","pork"
"2446","SbWqeztXrCTsYMsf6KGYvg",4,"Restaurants, Chinese","pork"
"2447","Kxlt3ZNmTzbxRFYelWAmKA",2,"Restaurants, Chinese","pork"
"2448","r5Ka92j1QFklGABmJKD03Q",1,"Asian Fusion, Chinese, Buffets, Restaurants","pork"
"2449","ejdBoVvEdn5fdycuJRen8Q",4,"Chinese, Restaurants","pork"
"2450","f2FfutZhb4F-m1Ob0EdYaw",1,"Restaurants, Asian Fusion, Food, Food Delivery Services, Event Planning & Services, Caterers, Fast Food, Vegetarian, Chinese","pork"
"2451","VKNwgZGroTNHcPqgRtmcpA",1,"Restaurants, Asian Fusion, Chinese, Gluten-Free","pork"
"2452","-865Ps6xb3h1LP67JcQ3mA",2,"Restaurants, Chinese","pork"
"2453","R_Z2wQ5dSBihyGVwDFKaeg",4,"Restaurants, Chinese","pork"
"2454","pRfIJ6zurjEsWmJheDOP6A",3,"Restaurants, Chinese, Japanese","pork"
"2455","nDT0T3yW6G89vzdx4p_P4A",5,"Asian Fusion, Restaurants, Chinese, Japanese","pork"
"2456","ffUCy7Gd8Gr28oK5mHOjsw",4,"Restaurants, Chinese","pork"
"2457","jfK-_0x_r7Qgdg2wj60iAQ",1,"Fast Food, Asian Fusion, Chinese, Restaurants","pork"
"2458","SJ08uawNJuzBOUPoLRVs3g",4,"Restaurants, Chinese","pork"
"2459","mvhokWwVKgfE-koLlc4VEw",3,"Szechuan, Restaurants, Chinese","pork"
"2460","4Wnj4lg3vtcZMaibE54pmQ",1,"Chinese, Restaurants, Food","pork"
"2461","D0KX5BQsbaIcWd-TpQ4wLg",4,"Korean, Chinese, Thai, Restaurants","pork"
"2462","i55cm4i5C7fSCVONIQ8DRg",5,"Restaurants, Chinese","pork"
"2463","hoGyiTjrri-Sq3-EaO7Kpw",5,"Chinese, Thai, Restaurants","pork"
"2464","7OKQ4ENVfPfxtDqFOG7x0g",4,"Restaurants, Chinese","pork"
"2465","odfX0wO7fOyqa8oobxh96w",1,"Restaurants, Chinese","pork"
"2466","KLvpdtFYUi1I0LNsmIqeJw",2,"Chinese, Restaurants, Mexican","pork"
"2467","ja7zjowr6ymsVglQXZZ6BA",4,"Restaurants, Buffets, Chinese","pork"
"2468","fj7NnkbfHfEouJExa6MIhw",1,"American (New), Chinese, Restaurants","pork"
"2469","MwsGayIlUkXQ46mkmV3jlA",5,"Chinese, Restaurants","pork"
"2470","bmcZnH1UAAB2iO_R2PFrnw",5,"Chinese, Restaurants, Japanese, Sushi Bars","pork"
"2471","i6CxDaUKAj-HKWijwY9yGg",5,"Restaurants, Chinese","pork"
"2472","tZB8K6RP7BPou0X2tZ-hDg",4,"Restaurants, Chinese","pork"
"2473","cjKplU8iMakS8Q7ZorzYVA",3,"Chinese, Restaurants","pork"
"2474","uSANDilamc1QSiCinFSKYw",3,"American (New), Buffets, Mongolian, Restaurants, Chinese","pork"
"2475","dWB0HT1nXQ2N8n3bvPKJuQ",4,"Chinese, Restaurants, Sushi Bars","pork"
"2476","vsoEZauF4lrADIqCYXySFQ",2,"Chinese, Restaurants","pork"
"2477","yauL5BpUTGukejbJskXl_g",3,"Restaurants, Chinese","pork"
"2478","cRTkev8c66o6q6v7FstjLA",5,"Soup, Noodles, Chinese, Szechuan, Restaurants","pork"
"2479","DA3Dzic8NAJ0LYnYZG9nyQ",3,"Chinese, Restaurants","pork"
"2480","OmP2SCE411tncZ8umlP0Ag",2,"Restaurants, Chinese","pork"
"2481","BBpEOprko-9I8bnon9N0ew",3,"Restaurants, Chinese","pork"
"2482","Oj_74Fa-VtFHXYTOWHMlsA",4,"Restaurants, Chinese","pork"
"2483","loXkZgAd70KMjP8ISCnZPQ",5,"Chinese, Restaurants","pork"
"2484","m4DwPVxmFDQE_FnGIOa3cQ",3,"Buffets, Chinese, Restaurants","pork"
"2485","25CzbDgm1MsT31NhA6KYog",5,"Restaurants, Sushi Bars, Asian Fusion, Barbeque, Korean, Chinese, Japanese","pork"
"2486","WcHMfQZzs3G5UVY_zBB2FA",5,"Restaurants, Chinese","pork"
"2487","Bv1AGJ3p_X35tqUcVDrpHg",5,"Restaurants, Chinese, Food","pork"
"2488","kVXyz0mYd7NaGuGdM_VMeQ",4,"Chinese, Food, Restaurants, Bakeries","pork"
"2489","xULATz2siGXOPia614mg2A",4,"Chinese, Restaurants, Pan Asian, Vegetarian, Korean, Noodles, Japanese","pork"
"2490","zG3GJiIrF01bwgP0tQdkZg",4,"Chinese, Restaurants, Sushi Bars","pork"
"2491","NyGlEmuYcpZSKfk6IwJeSw",2,"Bars, Nightlife, Japanese, Restaurants, Asian Fusion, Pubs, Chinese, Sushi Bars, Taiwanese, Cocktail Bars","pork"
"2492","VGKq16vCdPPHMoryy6XTHg",3,"Burgers, Bars, Dim Sum, Pizza, Chinese, Tapas/Small Plates, Nightlife, Restaurants","pork"
"2493","zTGxLMOd9crAz0XNzqrcrA",2,"Chinese, Restaurants","pork"
"2494","5jSwodZ2cLIgD0SLGXYbeg",1,"Buffets, Chinese, Asian Fusion, Restaurants, American (Traditional)","pork"
"2495","RwwV2LrIbdquFw6SN-l27Q",1,"Restaurants, Soup, Bars, Chinese, Nightlife","pork"
"2496","cGQKUOAZm_VHcQOJWbatog",5,"Chinese, Gluten-Free, Restaurants, Asian Fusion","pork"
"2497","hKfuDwUbWJWdQWmXS_g9PA",5,"Restaurants, Chinese, Asian Fusion, Szechuan","pork"
"2498","jgh9iT5k7JxkeK9gu4VJAw",4,"Szechuan, Sushi Bars, Japanese, Restaurants, Chinese","pork"
"2499","CuIPocteo1F3LEn1OqUoHg",5,"Chinese, Restaurants","pork"
"2500","cxq_iu2Zl5jm6qLGfff5eA",4,"Restaurants, Chinese","pork"
"2501","zkW7OAv8Cnb-3SxEBOubTQ",4,"Restaurants, Chinese","pork"
"2502","d0_yLkH7u16tlcvvU-zIxw",3,"Chinese, Restaurants","pork"
"2503","asAHqgKQtCWiBbC3XriSIQ",5,"Restaurants, Chinese, Food, Ethnic Food, Specialty Food","pork"
"2504","p9rvoRXzEf7Y2nTaqnotxw",5,"Restaurants, Chinese","pork"
"2505","X4CRPHvv-33kjxVJISZpUg",2,"Sushi Bars, Restaurants, Chinese","pork"
"2506","QQSlx-l_cfwkVrNwjV_HgQ",4,"Restaurants, Chinese","pork"
"2507","rLJsrXyY61bouCfH58PKIA",4,"Restaurants, Chinese","pork"
"2508","74wRr6PP6lbaL1YzUcYGAA",5,"Chinese, Restaurants, Buffets","pork"
"2509","bvTyaYHXupi1c5mbs65RyQ",2,"Buffets, Chinese, Restaurants, Soup","pork"
"2510","IcrFc5IwCcKyGbVmgWjVjg",4,"Restaurants, Chinese","pork"
"2511","nQ9603jcJ_Nk9WBxvSFH_Q",1,"Chinese, Restaurants","pork"
"2512","CxV9DJCxc04_xkDRSrfgFA",2,"Restaurants, Chinese","pork"
"2513","gFyntTks-Qd5CjDU8_2Kog",4,"Restaurants, Chinese, Buffets","pork"
"2514","5It12biyGxe2Dz6kkf7wGQ",2,"Restaurants, Chinese, American (New)","pork"
"2515","e_W6Q-qOHcUR5ZKrwvC2qw",4,"Restaurants, Chinese","pork"
"2516","LRLc0c1pQwa9VSG7EpZRtg",5,"Soup, Chicken Shop, Restaurants, Chinese","pork"
"2517","tRrMljYqr48OjWoHDDkSoQ",1,"Restaurants, Chinese","pork"
"2518","ubVWVTrw4zvsqnaW22-BMw",2,"Chinese, Restaurants, American (New)","pork"
"2519","XgUlUmrktr2Um2gczYeYpg",1,"Taiwanese, Restaurants, Chinese","pork"
"2520","o5rtJcyJ6xje1PFj_rhRTA",2,"Restaurants, Chinese","pork"
"2521","Hiqb7coNwQgEoAR9bn5XMg",5,"Restaurants, Chinese","pork"
"2522","F8ZTmT9pGiSF2jx9FZDjdQ",4,"Chinese, Sushi Bars, Restaurants, Japanese","pork"
"2523","2pmOI_mrn1ZWB88IeiOMkA",1,"Thai, Chinese, Restaurants","pork"
"2524","dFywNDTZ1AnxhaEqxlA5Ug",5,"Buffets, Chinese, Restaurants, Sushi Bars","pork"
"2525","6Qpo9mVLl60gu-ajJvcBLQ",4,"Chinese, Restaurants","pork"
"2526","eC-duRpbiVsCD14oGYiDOA",2,"Asian Fusion, Japanese, Chinese, Sushi Bars, Thai, Restaurants","pork"
"2527","OZhRvcJ8WjnvRaRQVirD6w",1,"Cantonese, Restaurants, Chinese, Szechuan","pork"
"2528","Tm2dKN_-DCdZfF2xMWrX7w",5,"Seafood, Asian Fusion, Thai, Chinese, Vietnamese, Restaurants","pork"
"2529","DQMaUSbKsRtB5lJD3egqxQ",5,"Noodles, Szechuan, Cantonese, Restaurants, Chinese","pork"
"2530","Ucph9MH577u6j0zPK93amw",1,"Chinese, Restaurants","pork"
"2531","dxkchxJR7biaqK1qUSxG8A",5,"Restaurants, Chinese","pork"
"2532","Pawavw9U8rjxWVPU-RB7LA",5,"Restaurants, Chinese","pork"
"2533","VBhPgceaKWOXT71d3Jp38w",4,"Chinese, Japanese, Korean, Restaurants, Asian Fusion","pork"
"2534","tZpxk604kWWHsJKyirraZg",4,"Shanghainese, Chinese, Restaurants","pork"
"2535","F1vdFYr7P4Xb3uAQ2AYgzQ",4,"Asian Fusion, Szechuan, Sushi Bars, Japanese, Chinese, Restaurants, Dim Sum","pork"
"2536","jrlkSj1TR6HWBaOJ4AzwKw",2,"Sushi Bars, Dim Sum, Restaurants, Chinese","pork"
"2537","BCga5CbMqcZLCpxAuln57w",4,"Chinese, Asian Fusion, Restaurants, Sushi Bars","pork"
"2538","a5xUI7TvsNhM5gZr6KowDg",4,"Restaurants, Chinese","pork"
"2539","GDpd9KZdUgnjcoCWTTphqw",4,"Szechuan, Chinese, Restaurants","pork"
"2540","f1K6hzQecl-sJFYRUHvDDQ",5,"Sushi Bars, Chinese, Hot Pot, Restaurants, Szechuan, Japanese","pork"
"2541","e9FftJq9v_porLZT7iSEhg",4,"Seafood, Sushi Bars, Chinese, Restaurants","pork"
"2542","A5Xd85djipsW546Bq6qIYA",2,"Chinese, Restaurants","pork"
"2543","r7Ft2iBJ_dtUpf4YrHHM1Q",1,"Restaurants, Chinese, Seafood","pork"
"2544","C16dsL_IEOb5UzRWYhxiKw",4,"Chinese, Restaurants","pork"
"2545","K0hjawODyinXeiHUlnn9VA",1,"Chinese, Restaurants","pork"
"2546","a58P2BPCCbQgDMbEoLfWzg",5,"Chinese, Dim Sum, Restaurants, Cantonese, Vegetarian","pork"
"2547","I2lDmQHDxnUKbEBJuJCW6w",3,"Chinese, Restaurants","pork"
"2548","0aA5l11oXes0aS6mkN5lMQ",5,"Szechuan, Chinese, Restaurants","pork"
"2549","dpblBM884TnUQQ5xusFMlg",4,"Restaurants, Chinese","pork"
"2550","QkZEdBfKhXwCF38AJG1Ylw",5,"Mexican, Restaurants, Chinese","pork"
"2551","EhlOUjd2dh52SV_XfoORSA",4,"Sushi Bars, Thai, Restaurants, Chinese","pork"
"2552","rloarAwOAiQWss9kdl41nQ",5,"Restaurants, Thai, Sushi Bars, Chinese","pork"
"2553","XKOAi4J47i-YEhhHfKkPRQ",5,"Restaurants, Chinese","pork"
"2554","pJU2t-6Hd_zUosX1Aw4b0Q",4,"Chinese, Restaurants","pork"
"2555","HNW4P0jAhXYRJ_op7OcWCw",2,"Restaurants, Chinese","pork"
"2556","USninqjSauwQQ2T_FlkIMw",5,"Noodles, Asian Fusion, Sushi Bars, American (New), Cocktail Bars, Bars, Chinese, Nightlife, Restaurants","pork"
"2557","r5qUfdiSL2_hHfdqXBJAMA",2,"Chinese, Restaurants","pork"
"2558","z8Cw9KBnDj3X40H9fXElYw",5,"Restaurants, Buffets, Chinese","pork"
"2559","aAiDjaeWjiD8XxRBGMLKyw",1,"Restaurants, Chinese","pork"
"2560","UEY70uNV3BxMbxjNmg0apg",5,"Sushi Bars, Thai, Restaurants, Chinese","pork"
"2561","gDQlaDRAjsCx2p_p6oJLjw",5,"Restaurants, Chinese","pork"
"2562","Ieaw3mw4GcPiF4PZkDYuFw",5,"Restaurants, Chinese","pork"
"2563","khKH3drFrWAGPhCRUS0hkA",5,"Restaurants, Chinese","pork"
"2564","OiR6kP_mAD47vKU1WiPshg",4,"Restaurants, Chinese","pork"
"2565","kS_xANADJil_EGX6gmMa5A",5,"Ethnic Food, Restaurants, Asian Fusion, Specialty Food, Chinese, Szechuan, Food","pork"
"2566","zYb8dR4tsolqeJRj8x4tdw",5,"Barbeque, Restaurants, Noodles, Chinese","pork"
"2567","BY1_pf7FHUycHOwYEenDlQ",4,"Soup, Restaurants, Chinese, Noodles","pork"
"2568","EbxaQO95C7PUNTmokE70XA",5,"Asian Fusion, Restaurants, Chinese","pork"
"2569","Tz5a_AzxWx0gtIAlinr1Ww",2,"Restaurants, Chinese, Buffets","pork"
"2570","XaqWUocr0MlYVi5yusjk0Q",3,"Chinese, Restaurants","pork"
"2571","tjUBOqJK-iH8S40pYGhF3Q",5,"Chinese, Restaurants, Taiwanese","pork"
"2572","G-OMrmKRaSumc73LaSbhPA",4,"Chinese, Restaurants","pork"
"2573","tTDxa8OzmxUkpVifQ-cEWw",3,"Chinese, Restaurants","pork"
"2574","_aX7bPzYQdrIVUJpG_-0zg",5,"Buffets, Restaurants, Asian Fusion, Chinese","pork"
"2575","ATWPQX-ATDRsIO0huW3aSg",4,"Soup, Restaurants, Chinese, Noodles","pork"
"2576","Msq2CBPFaY7Fe7h7R20fOA",5,"Restaurants, Chinese","pork"
"2577","Y3pjXqh-kOdaQS3I-nQxQQ",4,"Restaurants, Chinese","pork"
"2578","471g2XO27o_zF2ZYrwvIeQ",3,"Chinese, Restaurants","pork"
"2579","n8LVLEDlros22tjshJX7-w",5,"Restaurants, Chinese","pork"
"2580","zs8FigAlH_rfYJ3FoCzMGw",2,"Chinese, Restaurants","pork"
"2581","aS4t4ee3xqQXgNHNxi9gAA",4,"Restaurants, Noodles, Chinese","pork"
"2582","R-9gUTN8BJIDqGgzXEmq3Q",1,"Chinese, Restaurants, Asian Fusion, Food","pork"
"2583","Y81wukOSmZ6sRS1cn1QhXA",5,"Chinese, Restaurants","pork"
"2584","bFlP7uApDamdiVHwX8OwfA",5,"Seafood, Chinese, Soup, Restaurants","pork"
"2585","OgwN65jZebPRIPSmNpRP7A",5,"Seafood, Ethnic Food, Noodles, Restaurants, Chinese, Food, Specialty Food, Soup","pork"
"2586","iTNsT5xYHhQWTYDTROZCRw",4,"Sushi Bars, Seafood, Chinese, Restaurants","pork"
"2587","xahtvkGLbwU___3GMqmWUw",5,"Restaurants, Chinese","pork"
"2588","Zs8LPufciU-jDpbAVFqKcA",4,"Chinese, Restaurants","pork"
"2589","-UjCvAsvBOr19y8lqPueiQ",1,"Chinese, Restaurants","pork"
"2590","PgaHjsWV3whvHF1CHU1rZg",1,"Restaurants, Chinese","pork"
"2591","cXmlv2WBzuB6JLMhaCvLuQ",1,"Restaurants, Chinese, Specialty Food, Noodles, Soup, Kebab, Food","pork"
"2592","z_zyOfFO-OIYgCR5hstyTw",2,"Chinese, Restaurants, Asian Fusion, Vietnamese","pork"
"2593","mZde8M2gs5popxzKOvCo5w",2,"Chinese, Restaurants","pork"
"2594","atE68d1gSZf3849yIGLBJw",4,"Chinese, Restaurants","pork"
"2595","B2UK8R5y-nSyTrCpzn_VFA",4,"Restaurants, Chinese, Event Planning & Services, Asian Fusion, Caterers","pork"
"2596","t-LnJne10SHAWATKYdQdJQ",2,"Chinese, Mongolian, Asian Fusion, Restaurants","pork"
"2597","7LlND5b0bjWylNBNQ-oZMA",2,"Restaurants, Chinese","pork"
"2598","GVTL5nxjlhzdXJMy4-4HBA",4,"Restaurants, Chinese","pork"
"2599","8B4tanBgBpccBUWSEH4yLA",3,"Chinese, Restaurants","pork"
"2600","iuIkzvQRb4DVWOMhE4GI3g",4,"Restaurants, Asian Fusion, Sushi Bars, Chinese","pork"
"2601","EKQiKd7EMZjsa4JokFaeAg",2,"Restaurants, Chinese","pork"
"2602","SUktrYdNQD8k2vvkM4OpfA",5,"Chinese, Restaurants","pork"
"2603","MxGk2Pxy2M0fQUV0t4bsbQ",2,"Chinese, Bars, Restaurants, Asian Fusion, Szechuan, Nightlife, Lounges, Noodles, Vegetarian, Soup","pork"
"2604","RdwJXTQo3Ez9DAbGpybl_w",1,"Chinese, Restaurants","pork"
"2605","DXP3MbE8srQITLlAuS45aQ",5,"Chinese, Restaurants, Szechuan","pork"
"2606","xistlMeIIjG21z2SaWvfVQ",5,"Restaurants, Chinese, Dim Sum, Shanghainese, Barbeque, Hot Pot, Korean","pork"
"2607","qh1GCWP_2TKxevp3ZeMxag",4,"Soup, Chinese, Restaurants, Noodles","pork"
"2608","tw8I1hZdlGpwO2QaAIeQWg",3,"Restaurants, Japanese, Chinese, Buffets","pork"
"2609","zswdqM8Av3KxVv9o7_6ORA",4,"Event Planning & Services, Restaurants, Caterers, Chinese","pork"
"2610","N9JASBwB9kWtK0_EjTa1nw",4,"Restaurants, Chinese","pork"
"2611","EHKzu5r2NEz5Zq2R84J4ow",4,"Chinese, Japanese, Restaurants, Sushi Bars","pork"
"2612","e-XkLeDKWKpleCT5a78gsw",1,"Restaurants, Seafood, Chinese","pork"
"2613","T4JGbW9XEGQVrLpQcNFXtA",2,"Chinese, Restaurants","pork"
"2614","D0CmKnqGOf_jaPgECFZcCw",1,"Food, Thai, Chinese, Restaurants","pork"
"2615","dGJwiltTg81VuCdHl485MA",4,"Restaurants, Chinese","pork"
"2616","RN-fX-LiwUm46a6G_r1xSw",3,"Chinese, Restaurants","pork"
"2617","7oS4RyfwnQ3n9fARzjsNNg",2,"Chinese, Restaurants","pork"
"2618","XErOb3obTwM_Kby23AIYfg",3,"Restaurants, Chinese","pork"
"2619","qThJY-H6Fo8HvfdIvwrjiw",5,"Chinese, Restaurants","pork"
"2620","uuQDpnCYn1Nf2pXZTtMLHg",5,"Restaurants, Chinese, Asian Fusion","pork"
"2621","JtSNHDRRZffnHBEsJudW-g",3,"Asian Fusion, Chinese, Noodles, Italian, Thai, Comfort Food, American (New), Mediterranean, Fast Food, Restaurants, Salad, Food, Pasta Shops, Specialty Food","pork"
"2622","956ZfpypyxLLkRmlaHWGkA",3,"Chinese, Buffets, Restaurants","pork"
"2623","HiJ2GEMZGKI8vwalAp2h-Q",5,"Szechuan, Hot Pot, Restaurants, Chinese","pork"
"2624","Xs_QOxzPZETqZ3MeNStvYA",5,"Restaurants, Chinese","pork"
"2625","rPshoySU7Xfafoi3S0KDfg",4,"Asian Fusion, Restaurants, Chinese, Greek, Thai, Cambodian","pork"
"2626","Ed5feP-TztmLtc4pRKDvNA",2,"Restaurants, Vietnamese, Chinese","pork"
"2627","5YUoTimGDPbbmRfw6SJgTQ",4,"Restaurants, Chinese","pork"
"2628","fsZXGdbPWCW7LYUoedu0aA",5,"Buffets, Restaurants, Chinese","pork"
"2629","e88VWa9xdHmSFdMZne9eLQ",4,"Restaurants, Chinese","pork"
"2630","TpLbrBsHSej6Snb6LXDYxg",5,"Food, Specialty Food, Restaurants, American (New), Chinese, Asian Fusion","pork"
"2631","2Cmpz9lgr-wfOLAwgUf79g",2,"Restaurants, Chinese, Asian Fusion","pork"
"2632","RvwZqjdkZ_pER0moPXLZAQ",1,"Cafes, Taiwanese, Bubble Tea, Chinese, Restaurants, Food, Coffee & Tea","pork"
"2633","j1i7s55PmOFzJC3l6O8PiA",1,"Cantonese, Chinese, Restaurants","pork"
"2634","njngMI0mhAGJ-kH0oo68Ow",5,"Restaurants, Thai, Chinese","pork"
"2635","oK_uwtOectm906rpUtHiug",2,"Restaurants, Chinese","pork"
"2636","AYr2URtjoQ8Toh8_Jr4G6A",3,"Food, Bubble Tea, Taiwanese, Chinese, Restaurants","pork"
"2637","MLwVTDhM2DOESvKGcfKCsg",5,"Restaurants, Chinese","pork"
"2638","jKxES7iLV63H_PfyGVGIDw",3,"Restaurants, Chinese","pork"
"2639","tyCIs0pyyw36apAXdR26WQ",1,"Chinese, Restaurants","pork"
"2640","BH0K6SxPnY3wTRB7tA27hQ",2,"Restaurants, Chinese, Seafood, Thai","pork"
"2641","VEa-IUbIgi9dmpCFMTn8Tw",5,"Chinese, Vegetarian, Restaurants, Sushi Bars, Japanese","pork"
"2642","4FN50LnQ8Q8jz1Yimb131g",5,"Japanese, Sushi Bars, Restaurants, Asian Fusion, Szechuan, Chinese","pork"
"2643","XODz0rilGYo6_xd5e7isOw",3,"Restaurants, Chinese","pork"
"2644","0DarxWxf-Cv0WT_EEWsM9w",5,"Seafood, Chinese, Restaurants","pork"
"2645","WJ0dK9O_prt2ud1BXAZYtg",3,"Chinese, Restaurants, Soup, Seafood","pork"
"2646","XXNGKunbVfgCJhp7XrkU_g",4,"Food, Street Vendors, Restaurants, Chinese","pork"
"2647","ElqLoKM__uU7DcYzRnMpNw",1,"Chinese, Restaurants","pork"
"2648","NdqDt4c2ZWpGTUWvcDDKkw",2,"Food, Chinese, Restaurants","pork"
"2649","IXP6VfjiUFIRiRbZjeUulw",1,"Restaurants, Szechuan, Chinese","pork"
"2650","oVYRkSsSYWyBMKP_AqUtkw",3,"Restaurants, Chinese, Japanese","pork"
"2651","j2kjfjODIZyNPxAu1Dow6A",1,"Restaurants, Chinese, Buffets","pork"
"2652","0QCmxnnuhv-imac5uDeVHw",1,"Restaurants, Chinese","pork"
"2653","w9h-pTp1K6JMos-xzl3Wyw",3,"Restaurants, Chinese","pork"
"2654","BLtzUCwmGOSVgPJ78N3ORA",4,"Food, Barbeque, Restaurants, Chinese, Desserts","pork"
"2655","q7jC-6uH7IieKu8PcT2gBA",4,"Chinese, Restaurants, Soup, Noodles","pork"
"2656","-06-Fdi30wJx-JA8P7CAng",4,"Restaurants, Chinese, Seafood, Cantonese, Szechuan","pork"
"2657","kbq9QlIprqKpIWXZEXtGSA",4,"Chinese, Restaurants","pork"
"2658","K6AKMjAdCSe8xllsbyeL9Q",3,"Bubble Tea, Chinese, Fast Food, Tea Rooms, Restaurants, Food","pork"
"2659","L4GzMZqY4L_5GPC22pIM0Q",2,"Food, Chinese, Restaurants","pork"
"2660","G8Js5hyLykjo8xVfIT4P5Q",2,"Chinese, Restaurants","pork"
"2661","MBirSnTW4pt2k7Ny6KC72w",3,"Chinese, Restaurants, Szechuan, Cantonese","pork"
"2662","YufWhkZQPC6As55MuXTU8g",3,"Restaurants, Chinese","pork"
"2663","o1TZ62VQ8RBoYv2B8v9UUg",3,"Chinese, Restaurants","pork"
"2664","0It4d0eFPJ5UnQqe6g2Z3w",1,"Buffets, Chinese, Restaurants","pork"
"2665","O5MzWfMWDeEwkzNVeKdCfg",4,"Restaurants, Chinese","pork"
"2666","WNvceXcngWjZz_IinDwYwA",1,"Fast Food, Asian Fusion, Restaurants, Chinese","pork"
"2667","XUDOc980cjB0PZvVS-T6Eg",1,"Chinese, Asian Fusion, Sushi Bars, Restaurants","pork"
"2668","qbDaSyxDfUZNheucJym2Pg",1,"Seafood, Chinese, Restaurants, Japanese, Sandwiches, Sushi Bars","pork"
"2669","0I0yATfnNQJB-A-IPGgqDA",5,"Chinese, Restaurants, Modern European, Seafood, Asian Fusion","pork"
"2670","7fiRVsawDX0vCpoMTbbxcQ",1,"Chinese, Restaurants","pork"
"2671","3-HFGxmbzSax-NySJ_LzDg",4,"Japanese, Restaurants, Sushi Bars, Chinese","pork"
"2672","KF1ngA96RBiRM5h8V7IQ2g",5,"Ice Cream & Frozen Yogurt, Food, Taiwanese, Restaurants, Chinese","pork"
"2673","e7oOEdxosDy5NG_XxdXVAg",2,"Chinese, Restaurants","pork"
"2674","BNeS_hZfmdQWsqewj-LuDA",4,"Szechuan, Restaurants, Chinese, Taiwanese","pork"
"2675","ldKrUirpZZ6JDnNwOwLpvw",2,"Sushi Bars, Chinese, Buffets, Restaurants","pork"
"2676","7toYPf5ZAjCkEuwaMPtDwQ",2,"Chinese, Restaurants","pork"
"2677","Uo088VV_nzeTBJEbCCUSFw",4,"Restaurants, Chinese","pork"
"2678","XF2eTNV5RfzoSJQ-kRZJmA",2,"Chinese, Restaurants, Thai","pork"
"2679","7-Wlpm30PGCBIZtH2rOlew",2,"Thai, Vietnamese, Chinese, Restaurants","pork"
"2680","2Ql9YdeQstF79FLZyypDWQ",5,"Chinese, Restaurants","pork"
