"business_id","stars","RestaurantsAttire","RestaurantsTakeOut","BusinessAcceptsCreditCards","NoiseLevel","GoodForKids","RestaurantsReservations","RestaurantsGoodForGroups","RestaurantsPriceRange2","HasTV","Alcohol","BikeParking","RestaurantsDelivery","ByAppointmentOnly","OutdoorSeating","Caters","WheelchairAccessible","WiFi","BYOB","Corkage","RestaurantsTableService","BusinessAcceptsBitcoin","HappyHour","DogsAllowed","CoatCheck","Music","BestNights","HairSpecializesIn","AcceptsInsurance","BYOBCorkage","DriveThru","GoodForDancing","Smoking","AgesAllowed","DietaryRestrictions","RestaurantsCounterService","Open24Hours"
"QlAPX3c0Vm2dU_w3puIAIw",4.5,"'casual'","True","True","'average'","True","True","True","2","False","'none'","True","True","False","False","False","True","'free'",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mtUscPpaEpOpdBWDGXuNcA",3,"'casual'","True","True","'quiet'","True","False","True","2","False","'none'","True","False",NA,"False","False",NA,"'no'",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"k0wkhJXCW-AOotS_hRunUg",3.5,"'casual'","True","True","'quiet'","True",NA,"True","2","True",NA,NA,"False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vV1AB2vk-7JqDGyS1v4vvA",3.5,"'casual'","True","True","'quiet'","True",NA,"True","1","True","'beer_and_wine'",NA,"True",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3_STYcEwVsieJPo0GWjxLw",4,"'casual'","True","True","'average'","False","False","False","1","True","'none'",NA,"True",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"yGdO0huBvnAhyEX7fZO7og",3.5,"'casual'","True","True","'quiet'","False","False","False","1","True","'none'","True","True",NA,"False","False",NA,"'free'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kJtijhRR8fl4QIrj-oxf9g",3.5,"'casual'","True","True","'average'","True","False","True","1","True","'none'","True","True",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GfYzz2Dnnn0CqeDqROAKTQ",2.5,"'casual'","True","True",NA,"True","False","True","1","True","'none'","True","True",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7sz9Rw1dbIEfLy-L9qB3Tw",3.5,"'casual'","True","True","'loud'","True","False","False","1","True","'none'","True","False",NA,"True",NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N3ZbTZfWC_oyIUxuX9KJYA",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DtAND35Vc4dY7usrGtbR7w",3,"'casual'","True","True","'average'","True","True","True","2","True","'full_bar'","False","False",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"wNlpUnbCwAsMAu9Z1wc2nw",3.5,"'casual'","True","True","'average'","True","True","True","2","True","'full_bar'","False","True",NA,"False","True",NA,"'free'",NA,"False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2F6dAex41iqsoxjSX4xAZA",4,"'casual'","True","True","'average'","True","True","True","2","True","'beer_and_wine'","False","False",NA,"False","False",NA,"'no'",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"swfdlAMXwV8OjYD5nkA6nQ",3.5,"'casual'","True","True","'average'","True","True","True","2","True","'full_bar'","False","True",NA,"False","True","True","'no'","True","False","True",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eW6HLU-M3xJOpGyKLrWxUg",4,"'casual'","True","True","'quiet'","True","False","True","1","True","'none'","True","True",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"h0Wmyzb8q0bXbrqmWqVvfQ",4,"'casual'","True","True","'quiet'","True","False","True","2","True","'beer_and_wine'","False","False",NA,"False","False",NA,"'no'",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gvur69cXFtawJnJbNzFuZQ",3.5,"'casual'","True","True","'quiet'","True","True","True","2","True","'full_bar'","True","True",NA,"True","True",NA,"'free'",NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KtTGy-OBBqPSs774NnEl4Q",5,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA
"zOHQdGK6D3S0rvyNsrQi0Q",3,"'casual'","True","True","'average'","True","True","True","2","True","'beer_and_wine'","False","False",NA,"False","True",NA,"'no'",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aURWnSm0BrHhp-0DSXFJww",4,"'casual'","True","True","'quiet'","True","True","True","2","True","'none'","False",NA,NA,"False",NA,NA,"'no'",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CbsS6VvPsIvpytUbLAu71Q",3,"'casual'","True","True","'average'","True","False","True","1","True","'none'","True","False",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74O-ZufCco3hBcMQc3Vf8Q",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fZfoi-VMMcv9Uc4QYgbOHw",4,"'casual'","True","True","'average'","True","False","False","1","True","'none'","True","False",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dmiSOfKvwfjNHMQddKGG_Q",3,NA,"True","True",NA,NA,"True",NA,NA,"False","'none'","False","False",NA,"False","False",NA,"'no'",NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ErGfEO3dZB37kxYjTZUXAA",3.5,"'casual'","True","True","'average'","True","False","False","2","True","'none'","False","False",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JftoP9r6TT98v83hfY9RZw",3.5,"'casual'","True","True","'quiet'","True","False","True","1","True","'beer_and_wine'",NA,"False",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B10A-q2fskHqLx5miQpmOw",4,NA,"False","True",NA,NA,NA,NA,"2",NA,NA,"False",NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BIqsItY0vyOshMpJ0I4cPg",3.5,"'casual'","True","True","'average'","True","True","True","2","True","'none'","True","True",NA,"False","False",NA,"'no'",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MNo2l4eFOOJqCo8PX0W12A",3,NA,"True","True","'average'","True",NA,"True",NA,NA,NA,NA,"False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"imBVeP4aA-aLTdPD-t8_WQ",3,"'casual'","True","True","'average'","False","True","False","1","False","'none'","True","True",NA,"True","True",NA,"'no'",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,"'yes_free'",NA,NA,NA,NA,NA,NA,NA
"yAkaDc6MWX3dy8bnEcCrRQ",3,"'casual'","True","True","'average'","True","True","True","2","False","'full_bar'","True","False",NA,"False","True",NA,"'free'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FOIQ49HJ6Y5fPl8QYr34XA",3.5,"'casual'","True","True","'quiet'","True","False","True","1","True",NA,NA,"True",NA,"False",NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hUtc2gE-UIcvoQ9tXUJMUA",4,NA,"True","True","'quiet'","True","False","True","1",NA,"'none'",NA,"True",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-ORqiS4L-8pq3dLsUazXTg",3.5,"'casual'","True","True","'quiet'","True","False","False","1","True","'none'","True","False",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pGjtxXBq4tZcdKdgTU-Tww",4.5,"'casual'","True","True","'quiet'","True","True","True","1","True","'none'","False","False",NA,"False","True",NA,"'no'",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UslSiDSUTCaq62FMpWK6Lw",2.5,"'casual'","True","True","'average'","True","False","True","1","True","'none'","False","False",NA,"False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lQMZ2Rd0jGf1ZpekZpr1MA",3.5,"'casual'","True","True","'quiet'","True","False","True","1","False","'none'","True","True",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USRXU4ASBAFSKhlk-KVrCw",3,"'casual'","True","True","'average'","True","True","True","2","True","'beer_and_wine'","False","False",NA,"False","True",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA
"7aZf5c1UNotq4MabBXMZLA",3.5,"'casual'","True","True","'quiet'","True","True","True","2","False","'none'","True","True","False","False","True",NA,"'no'",NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XBVp2d7UVJRxc70QcjvKIA",3.5,"'casual'","True","True","'quiet'","True","False","False","1","True","'none'","True","False",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"v-E_fwn4CesE_rdmxvwvSQ",2,NA,"True","True",NA,"True","False",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"'free'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"v_YaNPJbP1XKGG-R_vUZ1Q",3.5,"'casual'","True","True","'quiet'","True","False","True","1","True","'beer_and_wine'","False","False",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ny7Y1Rlhwi5n4LHIpUA21g",3.5,"'casual'","True","True",NA,"True","True","True","1","True","'none'",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"e7M2GgkCfDYTxdPN1LL1sQ",3.5,"'casual'","True","True","'quiet'","True","False","True","1","True","'none'","True","True",NA,"False","True",NA,"'no'",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VfWX3UCKvUnVktdOuR8TwA",4,"'casual'","True","True","'average'","True","False","True","2","False","'beer_and_wine'","True","False",NA,"False","False",NA,"'no'",NA,NA,"False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"odInwsyYJlTelH-X-L9Dvg",4,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"kYTzpbnpVDZVghVqZz7qCA",3,"'casual'","True","True","'average'","True","False","True","2","True",NA,NA,"False",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"R_Z2wQ5dSBihyGVwDFKaeg",3,"'casual'","True","False",NA,"True","False","True","1","True","'none'",NA,"False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"r5Ka92j1QFklGABmJKD03Q",3.5,"'casual'","True","True","'average'","True","False","True","1","True","'none'","False","True",NA,"False",NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oQg9JbKz7T1Zmm6GW1plrQ",4,"'casual'","True","True","'quiet'","True","False","True","1","True","'beer_and_wine'","True","False",NA,"False","False",NA,"'no'",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ImzivIgEc3XHpAYJyMQnxA",3,"'casual'","True","True","'quiet'","True","False","False","1","True","'none'","False","True",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"i55cm4i5C7fSCVONIQ8DRg",4,"'casual'","True","True","'quiet'","True","True","True","1","True","'none'","True","False",NA,"False","True",NA,"'free'",NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m4DwPVxmFDQE_FnGIOa3cQ",4,"'casual'","True","True","'average'","True","False","True","1","True","'none'","True","False",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2xBcxvOUrizsvLyPm89iXQ",3.5,"'casual'","True","True",NA,"True","False",NA,"1",NA,NA,NA,"True",NA,"False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vEwazCciremwBgkRJgfXtw",3.5,"'casual'","True","True","'quiet'","True","True","True","2","True","'full_bar'","False","True",NA,"False","False",NA,"'no'",NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"m5MaRXA1rNX1n1Kbr8-Sog",2,"'casual'","True","True","'quiet'","False","False","False","1","False","'none'","False","False",NA,"False",NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9XtyBTgenMERfl4hDgnDwA",4,"'casual'","True","True",NA,"True","True",NA,"3",NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA
"nDT0T3yW6G89vzdx4p_P4A",3.5,"'casual'","True","True","'average'","True","False","True","1","True","'none'","False","False",NA,"False","True",NA,"'no'",NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"-865Ps6xb3h1LP67JcQ3mA",3,"'casual'","True","True","'quiet'","True","True","True","2","True","'beer_and_wine'","True","True",NA,"False","True",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kxlt3ZNmTzbxRFYelWAmKA",3,"'casual'","True","True",NA,"False","False","False","1","True",NA,"True","True",NA,"False",NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SbWqeztXrCTsYMsf6KGYvg",3.5,"'casual'","True","True","'quiet'","False","False","True","1","True","'none'",NA,"False",NA,"False","True",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DCab_cz7nDDW-IPsnKGb_A",4,"'casual'","True","True","'quiet'","True","False","False","1","False","'none'","True","True",NA,"False","True",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D0KX5BQsbaIcWd-TpQ4wLg",4.5,"'casual'","True","True","'average'","True","False","True","1","True",NA,NA,"False",NA,"False",NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ejdBoVvEdn5fdycuJRen8Q",4,"'casual'","True","True","'average'","True","False","False","1","True","'none'","False","False",NA,"False","False",NA,"'no'",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,"'yes_free'",NA,NA,NA,NA,NA,NA,NA
"7HVeDuuAy5NM5pdeZJ-lzg",1,NA,"True",NA,NA,NA,"False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fj7NnkbfHfEouJExa6MIhw",2,"'casual'",NA,NA,"'average'",NA,NA,NA,"1",NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7U73RqIg6JA0WThxWUV3uA",4,"'casual'","True","True","'average'","True","True","True","2","True","'full_bar'","True","True",NA,"True","True","True","'no'",NA,NA,"True",NA,"True",NA,"False","{'dj': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",NA,NA,NA,NA,"False","'no'",NA,NA,NA,NA
"LbeJgPgKKHw5qH0f02NHEQ",4,"'casual'","True","True","'quiet'","True","True","True","2","True","'full_bar'","True","True",NA,"False","True",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA
"GeZiOW34ZL6jC9g-mq9QvA",3.5,"'casual'","True","True",NA,"True","False","False","1","True","'none'","False","False",NA,"False",NA,NA,"'no'",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dWB0HT1nXQ2N8n3bvPKJuQ",4,"'casual'","True","True","'quiet'","True","True","True","2","True","'none'","False","True",NA,"True","True",NA,"'free'",NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tZB8K6RP7BPou0X2tZ-hDg",3,"'casual'","True","True","'quiet'","True","False","True","1","True","'none'","False","True",NA,"False",NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7OKQ4ENVfPfxtDqFOG7x0g",2.5,"'casual'","True","True","'average'","True","False","True","1","True","'none'","True","True",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA
"ffUCy7Gd8Gr28oK5mHOjsw",3.5,"'casual'","True","True","'quiet'","True","False","True","1","False","'none'",NA,"False",NA,"False","True",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pi1UM_U1hq-DwDYqQRK1Wg",2.5,"'casual'","True","True","'quiet'","True","False","True","2","True","'none'","True","False",NA,"False","True",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mvhokWwVKgfE-koLlc4VEw",2.5,"'casual'","True","True","'very_loud'","False","False","False","2","True","'none'","True","True",NA,"False","True",NA,"'paid'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vsoEZauF4lrADIqCYXySFQ",3,"'casual'","True","True","'average'","True","False","False","1","True","'none'","True","True",NA,"True","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EEAtafGPtPhwERoM3onXuw",2.5,"'casual'",NA,NA,NA,NA,NA,NA,NA,NA,"'none'",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"vAyQDNs9lu_8hT20lleGqg",2.5,"'casual'","True","True","'quiet'","True","True","True","1","True","'none'","True","True",NA,"False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uaZYhzg1jcmTrRIeNqHISA",3,"'casual'","True","True","'quiet'","True","False","True","1","False","'beer_and_wine'",NA,"False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bmcZnH1UAAB2iO_R2PFrnw",3.5,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4Wnj4lg3vtcZMaibE54pmQ",3,"'casual'","True","True","'average'","False","False","True","2","False","'none'","True","True",NA,"False","True",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ff-gd07sG0Y_4i67LqORSA",4,"'casual'","True","True",NA,"True","False","True","2","False","'none'","True","False",NA,"False","False","True","'free'",NA,NA,"False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AR1w3ragHgRvnU71A7aaZA",3,"'casual'","True","True","'quiet'","True","True","True","2","True","'none'","True","True",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bv1AGJ3p_X35tqUcVDrpHg",3.5,"'casual'","True","True","'quiet'","True","False","True","2","False","'none'","True","True",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TTVXY5vOJDqC0_Je8UhK8A",3.5,"'casual'","True","True","'average'","True","False","False","1","False","'none'","False","False",NA,"False","False","False","'no'",NA,NA,"False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VKNwgZGroTNHcPqgRtmcpA",2.5,"'casual'","True","True","'average'","True","True","True","2","True","'full_bar'","True","True",NA,"True",NA,NA,"'free'",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jfK-_0x_r7Qgdg2wj60iAQ",3,"'casual'",NA,"True","'quiet'",NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"eXJEiAuNRLbU5EzdAkj9yQ",3.5,NA,NA,"True",NA,NA,NA,NA,"2",NA,NA,"False",NA,"False",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA
"yauL5BpUTGukejbJskXl_g",4,"'casual'","True","True","'quiet'","True","True","True","2","True","'full_bar'","True","False",NA,"False",NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oj_74Fa-VtFHXYTOWHMlsA",3,"'casual'","True","True","'quiet'","True","False","True","1","False","'none'",NA,"True",NA,"False",NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uSANDilamc1QSiCinFSKYw",3,"'casual'","True","True","'average'","True","True","True","2","False","'beer_and_wine'","True","True",NA,"False","True",NA,"'free'",NA,NA,"True",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pRfIJ6zurjEsWmJheDOP6A",3.5,"'casual'","True","True","'quiet'","True","False","True","2","True","'full_bar'","False","True",NA,"False",NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QvKN1zh_BCFai6oDCx3d_g",3.5,"'casual'","True","True",NA,"True","False","True","1","True","'none'","False","True",NA,"False","True",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MA5R-mV6ljRM1MK6Mdiv5g",3.5,"'casual'","True","True","'loud'","True",NA,"True","1","True","'none'",NA,"False",NA,"False",NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA
"OqiGriMzxocWaIJR9tic_Q",2.5,"'casual'","True","True","'average'","True","False","True","2","True","'none'","True","False",NA,"False","False",NA,"'no'",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"t4rBeSFDfwvaIbLftLlhig",5,NA,NA,"True",NA,NA,NA,NA,"2",NA,NA,"True",NA,"True",NA,NA,"True","'free'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA
"25CzbDgm1MsT31NhA6KYog",4,"'casual'","True","True","'quiet'","True","True","True","2","False","'none'","True","True",NA,"False","True","True","'no'",NA,NA,"True","False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BpU9-wcOWyKcVtkvnfRazA",2.5,"'casual'","True","True","'loud'","True","False","False","1","True","'none'",NA,NA,NA,"False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KLvpdtFYUi1I0LNsmIqeJw",3.5,"'casual'","True","True","'quiet'","True","False","True","1","True","'none'","True","True",NA,"False","True",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"i_t8WTwztuHweRqQ89hmuQ",3.5,"'casual'","True","True","'loud'","True","False","False","1","True","'none'","True","False",NA,"True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OmP2SCE411tncZ8umlP0Ag",3.5,"'casual'","True","False","'average'","True","False","False","1","True","'none'","False","False",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
